UserID,ItemID,realRate,guessRate,RMSE
1,1,5,2.9955654101995566,2.0044345898004434
1,2,3,3.0,0.0
1,3,4,2.9887640449438204,1.0112359550561796
1,4,3,3.0,0.0
1,5,3,3.0,0.0
1,6,5,2.92,2.08
1,7,4,2.997442455242967,1.0025575447570332
1,8,1,3.0091743119266057,2.0091743119266057
1,9,5,2.9932885906040267,2.0067114093959733
1,10,3,3.0,0.0
1,11,2,3.0042553191489363,1.0042553191489363
1,12,5,3.9962406015037595,1.0037593984962405
1,13,5,2.989071038251366,2.010928961748634
1,14,5,2.989010989010989,2.010989010989011
1,15,5,2.993150684931507,2.006849315068493
1,16,5,2.9473684210526314,2.0526315789473686
1,17,3,3.0,0.0
1,18,4,1.7777777777777777,2.2222222222222223
1,19,5,2.9705882352941178,2.0294117647058822
1,20,4,2.9859154929577465,1.0140845070422535
1,21,1,2.0120481927710845,1.0120481927710845
1,22,4,4.0,0.0
1,23,4,4.0,0.0
1,24,3,3.0,0.0
1,25,4,2.9965753424657535,1.0034246575342465
1,26,3,3.0,0.0
1,27,2,3.017857142857143,1.0178571428571428
1,28,4,2.9963636363636366,1.0036363636363634
1,29,1,2.0088495575221237,1.0088495575221237
1,30,3,3.0,0.0
1,31,3,3.0,0.0
1,32,5,2.975,2.025
1,33,4,2.9895833333333335,1.0104166666666665
1,34,2,2.0,0.0
1,35,1,2.1,1.1
1,36,2,2.0,0.0
1,37,2,2.0,0.0
1,38,3,3.0,0.0
1,39,4,2.988372093023256,1.0116279069767442
1,40,3,1.9821428571428572,1.0178571428571428
1,41,2,3.0277777777777777,1.0277777777777777
1,42,5,2.9863945578231292,2.0136054421768708
1,43,4,2.9743589743589745,1.0256410256410255
1,44,5,2.9743589743589745,2.0256410256410255
1,45,5,3.9873417721518987,1.0126582278481013
1,46,4,2.9615384615384617,1.0384615384615383
1,47,4,2.992424242424242,1.0075757575757578
1,48,5,3.9913793103448274,1.0086206896551726
1,49,3,3.0,0.0
1,50,5,3.9982817869415808,1.0017182130584192
1,51,4,2.9875,1.0125000000000002
1,52,4,2.988888888888889,1.011111111111111
1,53,3,1.9921259842519685,1.0078740157480315
1,54,3,3.0,0.0
1,55,5,2.9864864864864864,2.0135135135135136
1,56,4,4.0,0.0
1,57,5,3.9743589743589745,1.0256410256410255
1,58,4,2.9942528735632186,1.0057471264367814
1,59,5,3.9878048780487805,1.0121951219512195
1,60,5,3.984126984126984,1.0158730158730158
1,61,4,2.9827586206896552,1.0172413793103448
1,62,3,3.0,0.0
1,63,2,3.0123456790123457,1.0123456790123457
1,64,5,3.99645390070922,1.00354609929078
1,65,4,2.991228070175439,1.0087719298245612
1,66,4,2.9937888198757765,1.0062111801242235
1,67,3,3.0,0.0
1,68,4,2.992481203007519,1.007518796992481
1,69,3,3.0,0.0
1,70,3,3.0,0.0
1,71,3,3.0,0.0
1,72,4,2.9921875,1.0078125
1,73,3,3.0,0.0
1,74,1,3.3333333333333335,2.3333333333333335
1,75,4,2.75,1.25
1,76,4,2.981132075471698,1.018867924528302
1,77,4,2.993333333333333,1.0066666666666668
1,78,1,2.03125,1.03125
1,79,4,4.0,0.0
1,80,4,1.9701492537313432,2.029850746268657
1,81,5,2.981651376146789,2.018348623853211
1,82,5,2.9923076923076923,2.0076923076923077
1,83,3,4.005714285714285,1.0057142857142853
1,84,4,2.9411764705882355,1.0588235294117645
1,85,3,3.0,0.0
1,86,5,2.9865771812080535,2.0134228187919465
1,87,5,2.9854014598540144,2.0145985401459856
1,88,4,2.9952830188679247,1.0047169811320753
1,89,5,3.9963503649635035,1.0036496350364965
1,90,4,2.9893617021276597,1.0106382978723403
1,91,5,2.9859154929577465,2.0140845070422535
1,92,3,3.0,0.0
1,93,5,2.981981981981982,2.018018018018018
1,94,2,3.0073529411764706,1.0073529411764706
1,95,4,2.9954128440366974,1.0045871559633026
1,96,5,3.996598639455782,1.0034013605442178
1,97,3,3.0,0.0
1,98,4,4.0,0.0
1,99,3,3.0,0.0
1,100,5,3.998027613412229,1.001972386587771
1,101,2,3.013888888888889,1.0138888888888888
1,102,2,3.018867924528302,1.018867924528302
1,103,1,1.0,0.0
1,104,1,1.0,0.0
1,105,2,2.0,0.0
1,106,4,1.9714285714285715,2.0285714285714285
1,107,4,2.975609756097561,1.024390243902439
1,108,5,2.96875,2.03125
1,109,5,2.9844961240310077,2.0155038759689923
1,110,1,2.033333333333333,1.0333333333333332
1,111,5,2.992619926199262,2.007380073800738
1,112,1,2.0526315789473686,1.0526315789473686
1,113,5,3.875,1.125
1,114,5,3.984848484848485,1.0151515151515151
1,115,5,2.857142857142857,2.142857142857143
1,116,3,3.0,0.0
1,117,3,3.0,0.0
1,118,3,3.0,0.0
1,119,5,3.6666666666666665,1.3333333333333335
1,120,1,2.015151515151515,1.0151515151515151
1,121,4,2.9976635514018692,1.0023364485981308
1,122,3,1.9904761904761905,1.0095238095238095
1,123,4,2.991228070175439,1.0087719298245612
1,124,5,3.9946236559139785,1.0053763440860215
1,125,3,3.0,0.0
1,126,2,3.0104166666666665,1.0104166666666665
1,127,5,3.9975728155339807,1.0024271844660193
1,128,4,2.984375,1.015625
1,129,5,2.984375,2.015625
1,130,3,1.9545454545454546,1.0454545454545454
1,131,1,3.021276595744681,2.021276595744681
1,132,4,4.0,0.0
1,133,4,2.9941176470588236,1.0058823529411764
1,134,4,4.0,0.0
1,135,4,2.996124031007752,1.003875968992248
1,136,3,4.009615384615385,1.009615384615385
1,137,5,2.988235294117647,2.011764705882353
1,138,1,2.0555555555555554,1.0555555555555554
1,139,3,1.9795918367346939,1.0204081632653061
1,140,1,3.033333333333333,2.033333333333333
1,141,3,3.0,0.0
1,142,2,3.017857142857143,1.0178571428571428
1,143,1,3.009049773755656,2.009049773755656
1,144,4,2.9958677685950414,1.0041322314049586
1,145,2,2.0,0.0
1,146,4,1.7777777777777777,2.2222222222222223
1,147,3,3.0,0.0
1,148,2,3.0078740157480315,1.0078740157480315
1,149,2,3.0454545454545454,1.0454545454545454
1,150,5,2.9871794871794872,2.0128205128205128
1,151,4,2.996923076923077,1.003076923076923
1,152,5,2.9753086419753085,2.0246913580246915
1,153,3,3.0,0.0
1,154,5,2.9884393063583814,2.0115606936416186
1,155,2,3.0103092783505154,1.0103092783505154
1,156,4,2.993197278911565,1.0068027210884352
1,157,4,2.992063492063492,1.007936507936508
1,158,3,1.9830508474576272,1.0169491525423728
1,159,3,3.0,0.0
1,160,4,2.985294117647059,1.0147058823529411
1,161,4,2.9954337899543377,1.0045662100456623
1,162,4,2.9904761904761905,1.0095238095238095
1,163,4,2.989010989010989,1.010989010989011
1,164,3,3.0,0.0
1,165,5,3.984126984126984,1.0158730158730158
1,166,5,3.982456140350877,1.0175438596491229
1,167,2,2.0,0.0
1,168,5,3.996825396825397,1.0031746031746032
1,169,5,3.9914529914529915,1.0085470085470085
1,170,5,3.9916666666666667,1.0083333333333333
1,171,5,2.96875,2.03125
1,172,5,3.9972677595628414,1.0027322404371586
1,173,5,3.996904024767802,1.0030959752321982
1,174,5,3.9976133651551313,1.0023866348448687
1,175,5,2.9903381642512077,2.0096618357487923
1,176,5,2.9929328621908127,2.0070671378091873
1,177,5,2.985294117647059,2.014705882352941
1,178,5,3.9919354838709675,1.0080645161290325
1,179,3,3.0,0.0
1,180,3,4.004545454545455,1.0045454545454549
1,181,5,3.9980237154150196,1.0019762845849804
1,182,4,2.9955555555555557,1.0044444444444443
1,183,5,3.996551724137931,1.0034482758620689
1,184,4,2.991304347826087,1.008695652173913
1,185,4,4.0,0.0
1,186,4,2.996,1.004
1,187,4,4.0,0.0
1,188,3,3.0,0.0
1,189,3,4.015384615384615,1.0153846153846153
1,190,5,3.991869918699187,1.0081300813008132
1,191,5,3.9963636363636366,1.0036363636363634
1,192,4,4.0,0.0
1,193,4,2.9935897435897436,1.0064102564102564
1,194,4,4.0,0.0
1,195,5,2.993333333333333,2.006666666666667
1,196,5,2.992,2.008
1,197,5,3.995798319327731,1.004201680672269
1,198,5,3.992063492063492,1.007936507936508
1,199,4,4.0,0.0
1,200,3,3.0,0.0
1,201,3,3.0,0.0
1,202,5,2.992831541218638,2.007168458781362
1,203,4,2.994475138121547,1.005524861878453
1,204,5,2.994269340974212,2.005730659025788
1,205,3,3.0,0.0
1,206,4,2.979591836734694,1.020408163265306
1,207,5,2.9692307692307693,2.0307692307692307
1,208,5,2.9899497487437188,2.0100502512562812
1,209,4,2.9947368421052634,1.0052631578947366
1,210,4,2.996969696969697,1.003030303030303
1,211,3,3.0,0.0
1,212,4,2.989010989010989,1.010989010989011
1,213,2,3.007518796992481,1.007518796992481
1,214,4,2.9911504424778763,1.0088495575221237
1,215,3,3.0,0.0
1,216,5,2.9930795847750864,2.0069204152249136
1,217,3,3.0,0.0
1,218,3,3.0,0.0
1,219,1,3.018181818181818,2.018181818181818
1,220,3,3.0,0.0
1,221,5,2.9726027397260273,2.0273972602739727
1,222,4,2.9972527472527473,1.0027472527472527
1,223,5,3.9925925925925925,1.0074074074074075
1,224,5,2.953488372093023,2.046511627906977
1,225,2,2.0,0.0
1,226,3,3.0,0.0
1,227,4,2.99375,1.00625
1,228,5,2.9917695473251027,2.0082304526748973
1,229,4,2.9941176470588236,1.0058823529411764
1,230,4,2.994949494949495,1.0050505050505052
1,231,1,2.00709219858156,1.0070921985815602
1,232,3,3.0,0.0
1,233,2,3.008130081300813,1.0081300813008132
1,234,4,2.996415770609319,1.0035842293906811
1,235,5,1.9861111111111112,3.013888888888889
1,236,4,2.977272727272727,1.022727272727273
1,237,2,3.0026109660574414,1.0026109660574414
1,238,4,2.996078431372549,1.003921568627451
1,239,4,2.9932885906040267,1.0067114093959733
1,240,3,1.9935483870967743,1.0064516129032257
1,241,4,2.9921259842519685,1.0078740157480315
1,242,5,2.9827586206896552,2.0172413793103448
1,243,1,2.0076335877862594,1.0076335877862594
1,244,2,3.021276595744681,1.021276595744681
1,245,2,3.00418410041841,1.00418410041841
1,246,5,2.983739837398374,2.016260162601626
1,247,1,1.0,0.0
1,248,4,2.993710691823899,1.0062893081761008
1,249,4,2.992248062015504,1.0077519379844961
1,250,4,2.9948979591836733,1.0051020408163267
1,251,4,4.0,0.0
1,252,2,2.0,0.0
1,253,5,2.92,2.08
1,254,1,2.0163934426229506,1.0163934426229506
1,255,2,3.0058479532163744,1.0058479532163744
1,256,4,2.933333333333333,1.0666666666666669
1,257,4,2.9966887417218544,1.0033112582781456
1,258,5,2.9960629921259843,2.0039370078740157
1,259,1,2.0062111801242235,1.0062111801242235
1,260,1,2.007936507936508,1.007936507936508
1,261,1,2.0238095238095237,1.0238095238095237
1,262,3,3.0,0.0
1,263,1,2.0555555555555554,1.0555555555555554
1,264,2,2.0,0.0
1,265,4,2.995575221238938,1.004424778761062
1,266,1,2.0294117647058822,1.0294117647058822
1,267,4,2.875,1.125
1,268,5,2.9921259842519685,2.0078740157480315
1,269,5,2.9936305732484074,2.0063694267515926
1,270,5,2.9851851851851854,2.0148148148148146
1,271,2,3.0047619047619047,1.0047619047619047
1,272,3,4.00507614213198,1.0050761421319798
2,1,4,2.997782705099778,1.002217294900222
2,10,2,3.0113636363636362,1.0113636363636362
2,13,4,2.9945355191256833,1.0054644808743167
2,14,4,2.9945054945054945,1.0054945054945055
2,19,3,3.0,0.0
2,25,4,2.9965753424657535,1.0034246575342465
2,50,5,3.9982817869415808,1.0017182130584192
2,100,5,3.998027613412229,1.001972386587771
2,111,4,2.996309963099631,1.0036900369003692
2,127,5,3.9975728155339807,1.0024271844660193
2,237,4,2.9973890339425586,1.0026109660574414
2,242,5,2.9827586206896552,2.0172413793103448
2,251,5,3.977777777777778,1.0222222222222221
2,255,4,2.9941520467836256,1.0058479532163744
2,257,4,2.9966887417218544,1.0033112582781456
2,258,3,3.0,0.0
2,269,4,2.9968152866242037,1.0031847133757963
2,272,5,3.99492385786802,1.0050761421319798
2,273,4,2.9954954954954953,1.0045045045045047
2,274,3,3.0,0.0
2,275,5,3.9962546816479403,1.0037453183520597
2,276,4,2.9966329966329965,1.0033670033670035
2,277,4,2.9857142857142858,1.0142857142857142
2,278,3,3.0,0.0
2,279,4,2.962962962962963,1.0370370370370372
